_id,title,company,salary[0],salary[1],location[0],location[1],experience[0],experience[1],company_name[0],company_name[1],company_scale[0],company_scale[1],company_field[0],company_field[1],company_address[0],company_address[1],deadline[0],deadline[1],tags.Yêu cầu:[0],tags.Yêu cầu:[1],tags.Yêu cầu:[2],tags.Yêu cầu:[3],tags.Yêu cầu:[4],tags.Yêu cầu:[5],tags.Quyền lợi:[0],tags.Quyền lợi:[1],tags.Quyền lợi:[2],tags.Chuyên môn:[0],tags.Chuyên môn:[1],tags.Chuyên môn:[2],tags.Chuyên môn:[3],tags.Chuyên môn:[4],tags.Chuyên môn:[5],tags.Chuyên môn:[6],tags.Chuyên môn:[7],tags.Chuyên môn:[8],descriptions.Mô tả công việc,descriptions.Yêu cầu ứng viên,source,crawl_at,descriptions.Thu nhập,descriptions.Quyền lợi,descriptions.Địa điểm làm việc (đã được cập nhật theo Danh mục Hành chính mới),descriptions.Cách thức ứng tuyển,descriptions.Thời gian làm việc
6968a2da47b3725d623c89e7,Manual Tester (App Banking),CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Mức lương,20 - 28 triệu,Địa điểm,Hà Nội,Kinh nghiệm,2 năm,Công ty Cổ phần Công nghệ Alphaway,,Quy mô:,100-499 nhân viên,Lĩnh vực:,IT - Phần mềm,Địa điểm:,"83 Vũ Trọng Phụng, Thanh Xuân, Hà Nội",Hạn nộp hồ sơ:,24/01/2026,2 năm kinh nghiệm,Cao Đẳng trở lên,,,,,Nghỉ thứ 7,,,Manual Tester,IT - Phần mềm,Tài chính,Ngân hàng,,,,,,"Xây dựng và thực hiện các trường hợp kiểm thử thủ công cho các ứng dụng web/desktop. Thực hiện kiểm thử chức năng, phi chức năng và kiểm thử API. Phối hợp chặt chẽ với các đội phát triển và phân tích nghiệp vụ để đảm bảo chất lượng dự án. Theo dõi và phân tích kết quả kiểm thử, giải quyết lỗi, và thực hiện kiểm thử lại khi cần. Soạn thảo tài liệu kiểm thử, báo cáo tiến độ, và tham gia các cuộc họp Agile. Cải thiện quy trình kiểm thử dựa trên phân tích lỗi và phản hồi từ stakeholders. Tham gia đào tạo để nâng cao kỹ năng và hiểu biết quy trình kiểm thử.","Tốt nghiệp chuyên ngành Khoa học máy tính, CNTT hoặc các chuyên ngành liên quan. Có ít nhất 2 năm kinh nghiệm làm QC/Tester với kinh nghiệm tốt về kiểm tra thủ công cho các ứng dụng dựa trên web, máy tính để bàn và dịch vụ phụ trợ. Truy vấn cơ sở dữ liệu bằng SQL. Kỹ năng viết test case tốt.",topcv,2026-01-15T15:18:34.804Z,,,,,
6968a3600d0337bab2aee6af,Nhân Viên Tư Vấn/Kinh Doanh Phần Mềm - Lương Cứng Hấp Dẫn Không Phụ Thuộc Doanh Số + Hoa Hồng Tại Hải Phòng,CÔNG TY CP THIẾT BỊ ĐIỆN- ĐIỆN TỬ BÁCH KHOA,Thu nhập,Tới 30 triệu,Địa điểm,Hải Phòng (mới),Kinh nghiệm,2 năm,Công ty CP Thiết bị điện- điện tử Bách Khoa,,Quy mô:,100-499 nhân viên,Lĩnh vực:,Điện tử / Điện lạnh,Địa điểm:,"561 Nguyễn Bỉnh Khiêm, Đằng Hải, Hải An, Hải Phòng",Hạn nộp hồ sơ:,11/2/2026,2 năm kinh nghiệm,Trung cấp trở lên,Có phương tiện di chuyển,,,,Có hỗ trợ Data,Bảo hiểm xã hội,Du lịch hàng năm,Kinh doanh phần mềm,B2B,Direct Sales,Telesales,Online Sales,,,,,"Đối tượng khách hàng: Các Hộ kinh doanh đang trong giai đoạn chuyển từ thuế khoán lên kê khai, Hệ thống bán lẻ: thời trang phụ kiện, chuỗi cửa hàng, siêu thị, đồ gia dụng... Hoặc hệ thống nhà bán lẻ, hộ kinh doanh vận tải, taxi... Tìm kiếm khách hàng (có data khách hàng của công ty cung cấp) Tiếp cận và tìm hiểu nhu cầu của khách hàng tiềm năng Tư vấn giải pháp phù hợp cho khách hàng Báo giá, đàm phán và thống nhất phương án triển khai với khách hàng Hỗ trợ cài đặt phần mềm, thiết bị cho khách hàng","- Tốt nghiệp Trung cấp trở lên (Tất cả các chuyên ngành) - Tự tin về khả năng giao tiếp - Tinh thần chủ động và trách nhiệm trong công việc - Ứng viên có kinh nghiệm kinh doanh là 1 lợi thế - Sẵn sàng di chuyển, đi thị trường",topcv,2026-01-15T15:20:48.849Z,Thu nhập khi đạt 100% KPI: Đến 30 triệu VND Thu nhập tính theo tỷ lệ đạt KPI Lương cứng: Từ 12 triệu VND trở lên Lương cứng không phụ thuộc doanh số,"1. Thu nhập và phúc lợi: - Lương từ 12.000.000 VND/ tháng (Không phụ thuộc doanh số) + thưởng hoa hồng (tổng thu nhập không giới hạn) - Thưởng nóng cho nhân viên xuất sắc theo từng chiến dịch, tháng, 6 tháng và năm. - Phụ cấp ăn trưa, điện thoại Cung cấp thiết bị làm việc - Đóng BHXH, BHYT, bảo hiểm tai nạn 24h đầy đủ. - Nghỉ phép năm, thưởng lương tháng 13, teambuilding, lễ tết và lộ trình phát triển bản thân. 2. Hỗ trợ công cụ làm việc: máy tính, sim điện thoại, phần mềm HRM hiện đại, tự động hóa quy trình bán hàng, nâng cao năng suất và hiệu quả trong kỷ nguyên số. 3. Đào tạo 1-1 và phát triển bản thân: Cơ hội thăng tiến lên Quản lý, Trưởng/Phó phòng chỉ sau 6 tháng - 1 năm","- Hải Phòng: Số 561 Nguyễn Bỉnh Khiêm, Phường Đông Hải - Hải Phòng: Phường An Hải - Hải Phòng: Phường Ngô Quyền ...và 4 địa điểm khác",Ứng viên nộp hồ sơ trực tuyến bằng cách bấm Ứng tuyển ngay dưới đây.,
6968a36f0d0337bab2aee6b2,Chuyên Viên Phân Tích Nghiệp Vụ Tiếng Hàn,WOORI BANK VIETNAM,Mức lương,18 - 30 triệu,Địa điểm,Hà Nội,Kinh nghiệm,1 năm,Woori Bank Vietnam,Pro Company,Quy mô:,500-1000 nhân viên,Lĩnh vực:,Ngân hàng,Địa điểm:,"34F Keangnam Landmark 72, E6 Phạm Hùng, Me Tri, Tu Liem, Ha Noi",Hạn nộp hồ sơ:,11/2/2026,1 năm kinh nghiệm,Đại Học trở lên,Từ 30 tuổi trở xuống,Tiếng Hàn TOPIK 5,,,Nghỉ thứ 7,Bảo hiểm xã hội,Bảo hiểm sức khỏe,Business Analyst (Phân tích nghiệp vụ),IT - Phần mềm,,,,,,,,"Cầu nối giữa nhóm kinh doanh và nhóm công nghệ thông tin phát triển sản phẩm Quản lý các quy định (Rule), tài liệu hướng dẫn (Manual) Soạn tài liệu miêu tả yêu cầu chi tiết cho các dự án công nghệ thông tin Quản lý, theo dõi và hỗ trợ các công việc của dự án Biên/phiên dịch tiếng Hàn - tiếng Việt","Vui lòng ứng tuyển bằng CV tiếng Hàn hoặc tiếng Anh Tốt nghiệp Đại học chuyên ngành Tiếng Hàn, Công nghệ thông tin, Kinh tế, Tài chính ngân hàng hoặc ngành liên quan Thành thạo Tiếng Hàn Thành thạo các công cụ Microsoft Office (Word, Excel, PowerPoint) Ưu tiên các ứng viên có chứng chỉ về phân tích nghiệp vụ (CBAP, CCBA,...)",topcv,2026-01-15T15:21:03.477Z,,"Làm việc từ thứ 2 đến thứ 6 (8:20 đến 17:30) Số ngày phép lên đến 15 ngày/năm Chính sách thưởng cố định và thưởng hiệu suất hấp dẫn hàng năm theo quy định của ngân hàng Môi trường thuận lợi để duy trì và phát triển ngoại ngữ tiếng Anh, tiếng Hàn. Hưởng các ưu đãi khi mua hàng của các đối tác : Samsung, LG … Bảo hiểm sức khỏe với mức bồi thường lên đến 105 triệu/ năm Cơ hội tham gia các khóa đào tạo nghiệp vụ ngân hàng, ngoại ngữ dành cho nhân viên Cơ hội vay vốn với lãi suất ưu đãi dành riêng cho nhân viên ngân hàng Quy trình xét thăng chức, tăng lương định kỳ hàng năm Trợ cấp tiếng Hàn từ Topik 3 trở lên","- Hà Nội: WOORIBANK VIỆT NAM, TẦNG 34, TÒA NHÀ KEANGNAM HANOI LANDMARK TOWER, E6 ĐƯỜNG PHẠM HÙNG, Phường Yên Hòa",Ứng viên nộp hồ sơ trực tuyến bằng cách bấm Ứng tuyển ngay dưới đây.,Thứ 2 - Thứ 6 (từ 08:20 đến 17:30)
6968a3780d0337bab2aee6b4,Nhân Viên Thiết Kế Video (Video Designer / Video Ads Designer),CÔNG TY TNHH NEXTAD STUDIO,Mức lương,15 - 22 triệu,Địa điểm,Hồ Chí Minh (mới),Kinh nghiệm,1 năm,CÔNG TY TNHH NEXTAD STUDIO,,Quy mô:,25-99 nhân viên,Lĩnh vực:,Marketing / Truyền thông / Quảng cáo,Địa điểm:,"11 đường D4, khu dân cư Him Lam, Phường Tân Hưng, Thành phố Hồ Chí Minh, Việt Nam",Hạn nộp hồ sơ:,30/01/2026,1 năm kinh nghiệm,Cao Đẳng trở lên,,,,,Nghỉ thứ 7,,,Animation Design,,,,,,,,,"Thiết kế và sản xuất video quảng cáo game mang tính sáng tạo; chủ động trong các khâu ý tưởng, bố cục hình ảnh, nhịp điệu và âm thanh. Thiết kế banner quảng cáo game, đảm bảo phong cách hình ảnh đồng bộ, bắt mắt và đúng định hướng thương hiệu. Điều chỉnh nội dung phù hợp với định dạng đa nền tảng (TikTok, Facebook, YouTube, v.v.) và yêu cầu bản địa hóa theo từng thị trường. Phân tích video quảng cáo của đối thủ, nắm bắt xu hướng thị trường và đề xuất giải pháp sáng tạo có tính cạnh tranh. Phối hợp cùng bộ phận kế hoạch, mỹ thuật và quảng cáo nhằm nâng cao hiệu quả truyền thông và hiệu suất chiến dịch.","Có ít nhất 1 năm kinh nghiệm trong thiết kế / dựng video quảng cáo, ưu tiên ngành game hoặc marketing online. Thành thạo các phần mềm như Premiere, After Effects, CapCut, Photoshop (hoặc tương đương). Có tư duy sáng tạo tốt, nhạy bén với xu hướng video quảng cáo ngắn. Khả năng làm việc nhóm tốt, chủ động và có trách nhiệm trong công việc. Có thể linh hoạt điều chỉnh nhịp độ làm việc tùy theo khối lượng công việc, quản lý thời gian hiệu quả.",topcv,2026-01-15T15:21:12.479Z,,"Mức lương: 15 - 22 triệu/tháng (Thỏa thuận theo năng lực) Thưởng theo từng tháng dựa trên mức độ hiệu quả của quảng cáo. Các chế độ lương, thưởng, BHXH theo quy định của pháp luật hiện hành. Được cung cấp thiết bị làm việc đồ họa cao, 2 màn hình thiết kế Video chuyên nghiệp. Môi trường làm việc trẻ trung, năng động thoải mái. Có đồ ăn vặt mỗi ngày. Team building, du lịch hằng năm, lương tháng 13... Thời gian làm việc từ T2-T6, nghỉ trưa 1 tiếng rưỡi.","- Hồ Chí Minh: 11D4, Khu dân cư HimLam, Phường Tân Hưng",Ứng viên nộp hồ sơ trực tuyến bằng cách bấm Ứng tuyển ngay dưới đây.,Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)
6968a37d0d0337bab2aee6b5,Fullstack Developer - Từ 01 Đến 02 Năm Kinh Nghiệm Trở Lên - Lương Upto 30 Triệu - Quận Hà Đông (Hà Nội),CÔNG TY TNHH AVADA GROUP,Mức lương,12 - 30 triệu,Địa điểm,Hà Nội,Kinh nghiệm,1 năm,Công ty TNHH Avada Group,,Quy mô:,100-499 nhân viên,Lĩnh vực:,IT - Phần mềm,Địa điểm:,"Tầng 11 Toà nhà C Hồ Gươm Plaza, 102 Trần Phú, Hà Đông, Hà Nội",Hạn nộp hồ sơ:,31/01/2026,1 năm kinh nghiệm,Đại Học trở lên,Tuổi 23 - 30,Nam,,,Nghỉ thứ 7,Bảo hiểm xã hội,Du lịch hàng năm,Fullstack Developer,IT - Phần mềm,Thương mại điện tử,,,,,,,"- Trực tiếp tham gia phát triển một hoặc nhiều sản phẩm SaaS chiến lược của công ty cho các nền tảng thương mại điện tử hàng đầu thế giới Shopify. - Tham gia xây dựng các ứng dụng có khả năng scaling tốt, performance cao, có UI/UX tốt cho người dùng. - Viết code theo standard và best practice của team về style, performance đảm bảo code clean, dễ mở rộng và bảo trì. - Tham gia quá trình hỗ trợ khách hàng, sửa lỗi sản phẩm đảm bảo khách hàng có trải nghiệm tốt với ứng dụng.","- Trên 1 - 2 năm kinh nghiệm làm việc với NodeJS và ReactJS (hoặc công nghệ frontend tương đương như Vue, Angular, và có sẵn sàng sử dụng ReactJs). (bắt buộc) - Ứng viên có đức tính tỉ mỉ trong công việc làm product, đặt chất lượng sản phẩm và trải nghiệm người dùng là ưu tiên hàng đầu. - Có kinh nghiệm làm việc với mô hình Agile; làm việc với Database NoSQL: MongoDB hoặc Firestore. - Có kinh nghiệm với điện toán đám mây, một trong: Google Cloud, Firebase, AWS, kiến trúc hệ thống microservice là một lợi thế. - Ứng viên có kinh nghiệm làm việc với Shopify là điểm cộng lớn. - Khả năng đọc hiểu Tiếng Anh tốt, ham tìm tòi kiến thức mới là một điểm cộng. - Ưu tiên ứng viên độ tuổi từ 23 - 30. - Có kỹ năng làm việc đội nhóm, quản lý thời gian tốt và có trách nhiệm với công việc.",topcv,2026-01-15T15:21:17.036Z,,"1. Lương, thưởng và phụ cấp: - Thu nhập theo thỏa thuận, tương xứng với năng lực và hiệu quả làm việc: Từ 12.000.000 - 30.000.000; Review lương 2 lần/năm. - Thưởng nóng, thưởng quý, thưởng lễ Tết, lương tháng 13. - Phụ cấp gửi xe, phụ cấp đi lại theo quy định công ty. - Cung cấp trang thiết bị làm việc đầy đủ, hiện đại (PC / Laptop,...).  2. Phúc lợi và đãi ngộ: - Được làm việc với các công nghệ mới nhất, hot trend: Cloud Computing, Serverless. Chỉ cần tập trung vào viết code, không phải lo nghĩ về cơ sở hạ tầng. - Tham gia xây dựng hệ thống lớn, scalable cho hàng trăm nghìn khách hàng. - Đóng góp xây dựng những sản phẩm top đầu thị trường. - Được làm việc trong môi trường trẻ trung, thân thiện, nhiệt tình, chuyên nghiệp và có nhiều cơ hội thăng tiến. - Văn phòng làm việc tiện nghi với không gian mở; Pantry luôn đầy ắp trà, cafe, bánh kẹo được refill hàng ngày. - Tham gia các hoạt động thể thao / văn nghệ: CLB chạy bộ, đá bóng, cầu lông, board game, PS5, văn nghệ,... sau giờ làm việc. - Tham gia các hoạt động sự kiện được tổ chức hàng tuần / tháng: Happytime, sinh nhật, tổng kết, dã ngoại, trekking... - Hưởng đầy đủ các chế độ phúc lợi như BHXH, ngày nghỉ phép, du lịch hàng năm, thăm hỏi ốm đau, hiếu hỷ, thai sản, khám sức khỏe định kỳ, ...  3. Đào tạo và phát triển: - Được Leader training trực tiếp các kiến thức, kỹ năng cần thiết cho công việc. - Được tham gia các khóa học đào tạo về kỹ năng phát triển con người và kỹ năng chuyên môn. - Cơ hội được thể hiện và phát huy năng lực của bản thân, tham gia hoạt động Workshop trao đổi chuyên môn thường xuyên cùng đội nhóm để nâng cao kiến thức, năng lực.","- Hà Nội: Tầng 11, Tháp C, Tòa nhà Hồ Gươm Plaza, 102 Trần Phú, Hà Đông, Phường Hà Đông",Ứng viên nộp hồ sơ trực tuyến bằng cách bấm Ứng tuyển ngay dưới đây.,Thứ 2 - Thứ 6 (từ 08:00 đến 17:30) Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)
6968a3810d0337bab2aee6b6,Chuyên Viên Quản Trị Hệ Thống Và Mạng (IT System),CÔNG TY TNHH DỊCH VỤ ĂN UỐNG BA SAO,Mức lương,Thoả thuận,Địa điểm,Hà Nội,Kinh nghiệm,1 năm,CÔNG TY TNHH DỊCH VỤ ĂN UỐNG BA SAO,,Quy mô:,5000+ nhân viên,Lĩnh vực:,Nhà hàng / Khách sạn,Địa điểm:,"38 Bà Triệu, phường Cửa Nam, Hà Nội",Hạn nộp hồ sơ:,2/2/2026,1 năm kinh nghiệm,Cao Đẳng trở lên,Tuổi 23 - 35,,,,,,,System Administrator,IT - Phần cứng và máy tính,Điện toán đám mây (Cloud),An ninh mạng,,,,,,"Quản trị hệ thống server: Cài đặt, cấu hình, quản lý các máy chủ Windows Server, Linux/Unix. Quản lý hạ tầng máy ảo (Vmware) Quản lý Active Directory, DNS, DHCP, Group Policy. Quản lý và cập nhật các bản vá, bảo mật cho server. Quản trị mạng và hạ tầng: Giám sát và duy trì mạng LAN, WAN, VPN, firewall, switch, router. Hỗ trợ cấu hình NAT, VLAN, Access Control, Port Security. Quản lý lưu trữ và backup: Quản lý hệ thống lưu trữ NAS Thực hiện backup, restore dữ liệu định kỳ và kiểm tra khả năng phục hồi. Bảo mật hệ thống: Giám sát và phòng chống các mối đe dọa bảo mật trên hệ thống. Quản lý quyền truy cập, mật khẩu, chứng chỉ số và log bảo mật. Hỗ trợ người dùng: Hỗ trợ kỹ thuật liên quan đến máy tính, phần mềm, email, VPN, phần mềm nội bộ. Thực hiện quản lý tài khoản, phân quyền, và xử lý sự cố hệ thống. Tài liệu và quy trình: Lập tài liệu quản trị hệ thống, quy trình vận hành và hướng dẫn sử dụng. Tham gia xây dựng và cập nhật chính sách IT của công ty. Quản lý tài sản: Theo dõi, quản lý danh mục phần cứng, phần mềm, thiết bị mạng và các tài sản CNTT khác. Cập nhật thông tin, kiểm kê định kỳ và đảm bảo việc sử dụng tài sản đúng mục đích.","1. Chức năng nhiệm vụ: Quản trị hệ thống máy chủ, lưu trữ và trung tâm dữ liệu Giám sát, vận hành và tối ưu hóa hệ thống mạng LAN/WAN/Wifi Quản trị hạ tầng và các dịch vụ trên nền tảng điện toán đám mây (Cloud) Vận hành các giải pháp bảo mật và ứng phó với sự cố an ninh mạng Xây dựng và vận hành phương án sao lưu, khắc phục sự cố (Backup/DR) Thực hiện bảo trì, nâng cấp định kỳ cho các hệ thống hạ tầng CNTT Quản lý tài khoản và hệ thống người dùng Hỗ trợ khối người dùng và các chi nhánh Canteen Hỗ trợ quản lý tài sản",topcv,2026-01-15T15:21:21.136Z,,"Công ty hỗ trợ ăn trưa 50k/ bữa Tham gia bảo hiểm cho NLĐ đầy đủ Các chế độ phúc lợi hiếu hỉ, sinh nhật , du lịch hàng năm Thưởng KPI. Thưởng Lễ tết, Thưởng lương Tháng 13 theo năng lực Các chế độ khác theo quy định công ty.","- Hà Nội: 38 Bà Triệu, Phường Cửa Nam",Ứng viên nộp hồ sơ trực tuyến bằng cách bấm Ứng tuyển ngay dưới đây.,"Thứ 2 - Thứ 6 (từ 08:00 đến 17:00) Thứ 7 (từ 08:00 đến 17:00) Nghỉ 2 thứ 7, 4 CN"
6968a3850d0337bab2aee6b7,"Tester Tiếng Nhật (N3/N2, Không Yêu Cầu Kinh Nghiệm)",CÔNG TY CỔ PHẦN OMINEXT,Mức lương,Thoả thuận,Địa điểm,Hà Nội,Kinh nghiệm,Không yêu cầu,CÔNG TY CỔ PHẦN OMINEXT,,Quy mô:,500-1000 nhân viên,Lĩnh vực:,IT - Phần mềm,Địa điểm:,"Tầng 13, Tòa nhà 789, 147 đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",Hạn nộp hồ sơ:,31/03/2026,Không yêu cầu kinh nghiệm,Đại Học trở lên,,,,,Nghỉ thứ 7,,,Biên phiên dịch tiếng Nhật,IT - Phần mềm,,,,,,,,"Hiểu và phân tích yêu cầu của khách hàng. Thiết kế test plan, test design và testcases bằng tiếng Nhật. Thiết lập môi trường kiểm thử, thực thi và báo cáo kết quả. Quản lý, phân tích và theo dõi kết quả test, báo cáo kết quả và đánh giá chất lượng sản phẩm trước khi golive. Thực hiện review testcases, kết quả test của các thành viên trong nhóm. Tham gia đào tạo về quy trình, kỹ năng testing cho các thành viên. Nghiên cứu, ứng dụng các công cụ test phục vụ cho việc kiểm thử. Thực hiện các công việc khác theo sự phân công của Quản lý trực tiếp.","Tiếng Nhật sử dụng thành thạo (trình độ tương đương N3/N2 trở lên). Có khả năng truyền đạt và xử lý vấn đề tốt. Có khả năng học hỏi và lĩnh hội kiến thức mới tốt, cẩn thận, chu đáo. Ưu tiên/Lợi thế: Đã tham gia khóa học đào tạo testing. Ứng viên có kinh nghiệm làm tại môi trường Nhật Bản là một lợi thế.",topcv,2026-01-15T15:21:25.182Z,,"Môi trường làm việc mở, chuyên nghiệp, chú trọng nguyên tắc “Cải tiến không ngừng - Kaizen”: Thời gian làm việc thoải mái: Thứ 2 – Thứ 6, flexible check in. Văn phòng làm việc với không gian mở, rộng rãi, cùng khu pantry miễn phí đồ uống giúp khơi nguồn sáng tạo, nâng cao hiệu quả công việc. Quy trình phát triển phần mềm chặt chẽ, theo các mô hình: Agile, Scrum, Waterfall. Tập trung hỗ trợ sự phát triển cá nhân: Được tư vấn, đồng hành và hỗ trợ phát triển sự nghiệp cùng với hệ thống career path (phát triển theo hướng chuyên gia hoặc hướng quản lý) đã được nghiên cứu, thử nghiệm trong nhiều năm. Cơ hội tham gia nhiều dự án đa dạng, team size từ 10MM - 150MM, làm việc trực tiếp với khách hàng hàng đầu Nhật Bản trong lĩnh vực IT Healthcare. Mentor 1-1 tận tình, sát sao. Chính sách hỗ trợ các hoạt động học tập, trao đổi, chia sẻ kiến thức, giao lưu văn hoá (Seminar công nghệ – Tech Expert, CLB tiếng Nhật, CLB âm nhạc, CTB Nghệ thuật, ...). Cơ hội trở thành nhân viên chính thức tại công ty. Quan tâm đặc biệt tới nhân viên: Mức lương: Hấp dẫn, cạnh tranh với thị trường. Du lịch thường niên, hoạt động team building hàng tháng/quý/năm. Cơ hội đi onsite Nhật Bản ngắn hạn/dài hạn. Nhận Hồ sơ bằng Ngôn ngữ: Tiếng Nhật","- Hà Nội: Tầng 5, tháp D1, Tòa nhà 6th Element, Khu đô thị mới Tây Hồ Tây, Phường Tây Hồ",Ứng viên nộp hồ sơ trực tuyến bằng cách bấm Ứng tuyển ngay dưới đây.,
6968a38a0d0337bab2aee6b8,IT Fresher 2026 - Chương Trình Tuyển Dụng Và Phát Triển Nhân Tài Công Nghệ Trẻ (Hà Nội Và TP. Hồ Chí Minh),CÔNG TY CP KINH DOANH F88,Mức lương,Từ 6 triệu,Địa điểm,"Hà Nội, Hồ Chí Minh (mới)",Kinh nghiệm,Dưới 1 năm,Công ty CP Kinh doanh F88,Pro Company,Quy mô:,5000+ nhân viên,Lĩnh vực:,Tài chính,Địa điểm:,"G-Group Tower, Số 5 Nguyễn Thị Duệ, P. Yên Hoà, Q. Cầu Giấy, TP. Hà Nội",Hạn nộp hồ sơ:,5/2/2026,Dưới 1 năm kinh nghiệm,Đại Học trở lên,,,,,Nghỉ thứ 7,,,Software Engineer,IT - Phần mềm,Tài chính,,,,,,,"IT Freshers 2026 là chương trình tuyển dụng và phát triển tài năng công nghệ dành cho sinh viên mới tốt nghiệp và nhân sự trẻ muốn khởi đầu sự nghiệp IT một cách bài bản. Tham gia chương trình, bạn sẽ được phát triển theo lộ trình rõ ràng, trải nghiệm đa domain và tạo tác động thực tế trong các dự án chiến lược. 1. Lộ trình phát triển Orbit Setup (1 tháng) - Thực tập sinh: Đào tạo 5 tầng năng lực - giúp bạn hiểu bức tranh công nghệ toàn hệ thống và phát triển tư duy “Công nghệ dẫn dắt kinh doanh” Deep Dive (3 tháng) - Thực tập sinh: Thực chiến đề tài theo nhóm, mentor 1:1 trong môi trường mô phỏng các Value Stream chiến lược - từ đó đưa ra giải pháp công nghệ tổng thể Final Shift (2 tháng) - Thử việc: Tham gia dự án trọng điểm với mức thu nhập tăng tới 50% - chuẩn bị cho lộ trình nghề nghiệp dài hạn Growth Track (2 năm) - Chính thức: Chính thức trở thành thành viên F88 với hành trình fast-track, được đánh giá năng lực và thu nhập 6 tháng/ lần 2. Nhóm công việc tuyển chọn Bạn có thể lựa chọn tham gia 1 trong 3 nhóm công việc sau: Nhóm 1 - PHÂN TÍCH NGHIỆP VỤ VẬN HÀNH (Business Analyst): Bao gồm các vị trí về BA, Data, UI/UX, Tester Nhóm 2 - PHÁT TRIỂN HỆ THỐNG (Developer): Bao gồm các vị trí về Dev Frontend, Dev Backend, Dev Backbone Nhóm 3 - HỆ THỐNG - NỀN TẢNG CNTT (System & Platform): Bao gồm các vị trí về System, IT Security, Data Engineer Trong 06 tháng đào tạo và thực chiến, bạn sẽ trải nghiệm các vị trí của từng nhóm công việc, từ đó lựa chọn vị trí phù hợp nhất để phát triển chính thức.","1. Đối tượng tham gia Sinh viên năm cuối & nhân sự trẻ dưới 02 năm kinh nghiệm thuộc các ngành Công nghệ thông tin, Khoa học máy tính, Khoa học dữ liệu hoặc liên quan Có nền tảng IT cơ bản, tư duy logic và tinh thần học hỏi cao Chủ động, trách nhiệm và sẵn sàng làm việc nhóm Có định hướng phát triển lâu dài trong lĩnh vực công nghệ 2. Quy trình tuyển chọn Vòng 1: Sàng lọc hồ sơ Vòng 2: Bài kiểm tra năng lực Vòng 3: Phỏng vấn chuyên môn Vòng 4: Tham gia chương trình đào tạo và đánh giá thực tế 3. Cách thức ứng tuyển: Ứng viên gửi CV theo định dạng PDF/Word, ghi rõ trên tiêu đề: Nhóm 1 / 2 / 3 - Họ tên. Ví dụ: Nhóm 1 - Nguyễn Văn A, trong đó nhóm 1 là nhóm công việc số 1",topcv,2026-01-15T15:21:30.301Z,,"Quỹ đạo vững chắc: Lộ trình phát triển được thiết kế kết hợp đào tạo và thực chiến bài bản - giúp bạn hiểu rõ toàn bộ “bức tranh” công nghệ với 5 tầng năng lực cốt lõi và tư duy ""Công nghệ dẫn dắt kinh doanh” Đãi ngộ fast-track: Chính sách phúc lợi toàn diện với lộ trình tăng thu nhập fast-track đặc quyền Trải nghiệm đa domain: Khởi đầu với 03 nhóm công việc, từ đó khám phá thế mạnh và xác định vị trí phù hợp, định hình con đường sự nghiệp riêng Làm việc cùng đội ngũ tài năng: Được đồng hành từ đội ngũ mentor là PM, PO, Dev Lead giàu kinh nghiệm và làm việc cùng đội ngũ IT nhiệt huyết, sáng tạo Tham gia dự án chiến lược: Trực tiếp tham gia các dự án thực tế theo 12 Value Streams chiến lược - tạo ra giá trị và dấu ấn với sản phẩm hướng tới hàng triệu người dùng","- Hà Nội: Số 5 Nguyễn Thị Duệ, Phường Yên Hòa - Hồ Chí Minh: 118 - 120 đường B2, Khu đô thị Sala, Phường An Khánh",Ứng viên nộp hồ sơ trực tuyến bằng cách bấm Ứng tuyển ngay dưới đây.,"Làm việc từ Thứ 2 đến Thứ 6 hàng tuần, thời gian làm việc tối thiểu 20 tiếng/tuần (Tương đương tối thiểu 5 buổi/tuần)"
